"","politician","polltype","subgroup","start_date","end_date","pollster_rating_name","sample_size","raw_sample_size","population","weight","approve","disapprove","approve_adjusted","disapprove_adjusted","tracking","url","poll_id","question_id","created_at","timestamp","pollster_rating_id","subpopulation"
"6554","Donald Trump",NA,NA,"4/22/18","4/26/18","Ipsos",1891,NA,"rv",NA,41.1,55.7,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52319,82578,"4/27/18 23:46",NA,154,NA
"6555","Donald Trump",NA,NA,"4/22/18","4/26/18","Ipsos",2321,NA,"a",NA,38.5,56.6,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52319,82581,"4/27/18 23:46",NA,154,NA
"6556","Donald Trump",NA,NA,"4/23/18","4/25/18","Rasmussen Reports",1500,NA,"lv",NA,47,52,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52314,82570,"4/26/18 09:37",NA,277,NA
"6557","Donald Trump",NA,NA,"4/23/18","4/25/18","YouGov",1000,NA,"a",NA,43,50,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67510,125865,"7/17/20 13:16",NA,391,NA
"6558","Donald Trump",NA,NA,"4/23/18","4/25/18","YouGov",862,NA,"rv",NA,44,52,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67510,126302,"7/17/20 13:30",NA,391,NA
"6559","Donald Trump",NA,NA,"4/21/18","4/25/18","Ipsos",1226,NA,"rv",NA,41.6,55.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52320,82579,"4/27/18 23:46",NA,154,NA
"6560","Donald Trump",NA,NA,"4/21/18","4/25/18","Ipsos",1510,NA,"a",NA,39.1,56.2,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52320,82582,"4/27/18 23:46",NA,154,NA
"6561","Donald Trump",NA,NA,"4/19/18","4/25/18","SurveyMonkey",9688,NA,"a",NA,45,53,NA,NA,NA,"https://drive.google.com/file/d/1JY4HE6-K6lPzpvB_5ND6xC02TVIZ_3wp/view",52316,82572,"4/26/18 13:53",NA,324,NA
"6562","Donald Trump",NA,NA,"4/19/18","4/25/18","SurveyMonkey",8455,NA,"rv",NA,47,52,NA,NA,NA,"https://drive.google.com/file/d/1JY4HE6-K6lPzpvB_5ND6xC02TVIZ_3wp/view",52316,82573,"4/26/18 13:53",NA,324,NA
"6563","Donald Trump",NA,NA,"4/22/18","4/24/18","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52308,82559,"4/25/18 09:38",NA,277,NA
"6564","Donald Trump",NA,NA,"4/22/18","4/24/18","YouGov",1500,NA,"a",NA,38,49,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a849k68e2i/econTabReport.pdf",52311,82563,"4/25/18 18:00",NA,391,NA
"6565","Donald Trump",NA,NA,"4/22/18","4/24/18","YouGov",1270,NA,"rv",NA,43,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a849k68e2i/econTabReport.pdf",52311,82564,"4/25/18 18:00",NA,391,NA
"6566","Donald Trump",NA,NA,"4/22/18","4/24/18","Beacon Research/Shaw & Co. Research",1014,NA,"rv",NA,44,53,NA,NA,NA,"http://www.foxnews.com/politics/interactive/2018/04/25/fox-news-poll-results-425.html",52312,82567,"4/25/18 18:10",NA,103,NA
"6567","Donald Trump",NA,NA,"4/22/18","4/24/18","Harris Insights & Analytics",1549,NA,"rv",NA,44,56,NA,NA,NA,"http://harvardharrispoll.com/wp-content/uploads/2018/04/Final_HHP_April2018_RegisteredVoters_Topline_Memo.pdf",52315,82571,"4/26/18 13:53",NA,133,NA
"6568","Donald Trump",NA,NA,"4/22/18","4/24/18","YouGov",1000,NA,"a",NA,39,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67558,126350,"7/17/20 13:37",NA,391,NA
"6569","Donald Trump",NA,NA,"4/22/18","4/24/18","YouGov",889,NA,"rv",NA,42,55,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67558,126397,"7/17/20 13:38",NA,391,NA
"6570","Donald Trump",NA,NA,"4/20/18","4/24/18","Quinnipiac University",1193,NA,"rv",NA,39,54,NA,NA,NA,"https://poll.qu.edu/Poll-Release-Legacy?releaseid=2538",52309,82560,"4/25/18 17:42",NA,267,NA
"6571","Donald Trump",NA,NA,"4/20/18","4/24/18","Ipsos",1248,NA,"rv",NA,40.5,55,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52321,82580,"4/27/18 23:46",NA,154,NA
"6572","Donald Trump",NA,NA,"4/20/18","4/24/18","Ipsos",1522,NA,"a",NA,37.9,56.8,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52321,82583,"4/27/18 23:46",NA,154,NA
"6573","Donald Trump",NA,NA,"4/21/18","4/23/18","YouGov",1000,NA,"a",NA,40,52,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67509,125863,"7/17/20 13:16",NA,391,NA
"6574","Donald Trump",NA,NA,"4/21/18","4/23/18","YouGov",881,NA,"rv",NA,43,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67509,126300,"7/17/20 13:30",NA,391,NA
"6575","Donald Trump",NA,NA,"4/19/18","4/23/18","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52301,82540,"4/24/18 09:36",NA,277,NA
"6576","Donald Trump",NA,NA,"4/19/18","4/23/18","Ipsos",1283,NA,"rv",NA,41.9,54.2,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52303,82550,"4/24/18 14:35",NA,154,NA
"6577","Donald Trump",NA,NA,"4/19/18","4/23/18","Ipsos",1552,NA,"a",NA,39.6,55.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52303,82554,"4/24/18 14:35",NA,154,NA
"6578","Donald Trump",NA,NA,"4/19/18","4/23/18","Morning Consult",1993,NA,"rv",NA,42,55,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/04/180434_crosstabs_POLITICO_v1_DK.pdf",52310,82562,"4/25/18 18:00",NA,218,NA
"6579","Donald Trump",NA,NA,"4/20/18","4/22/18","YouGov",1000,NA,"a",NA,40,52,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67508,125862,"7/17/20 13:16",NA,391,NA
"6580","Donald Trump",NA,NA,"4/20/18","4/22/18","YouGov",855,NA,"rv",NA,42,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67508,126299,"7/17/20 13:30",NA,391,NA
"6581","Donald Trump",NA,NA,"4/18/18","4/22/18","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52298,82537,"4/23/18 09:38",NA,277,NA
"6582","Donald Trump",NA,NA,"4/18/18","4/22/18","Ipsos",1231,NA,"rv",NA,40.8,55.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52304,82551,"4/24/18 14:35",NA,154,NA
"6583","Donald Trump",NA,NA,"4/18/18","4/22/18","Ipsos",1504,NA,"a",NA,38.1,56.4,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52304,82555,"4/24/18 14:35",NA,154,NA
"6584","Donald Trump",NA,NA,"4/17/18","4/22/18","McLaughlin & Associates",1000,NA,"lv",NA,46,52,NA,NA,NA,"http://mclaughlinonline.com/2018/04/24/april-2018-national-survey-results/",52313,82568,"4/25/18 18:14",NA,203,NA
"6585","Donald Trump",NA,NA,"4/16/18","4/22/18","Gallup",1500,NA,"a",NA,38,57,NA,NA,NA,"http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx",52300,82539,"4/23/18 13:08",NA,112,NA
"6586","Donald Trump",NA,NA,"4/19/18","4/21/18","YouGov",1000,NA,"a",NA,43,47,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67507,125861,"7/17/20 13:16",NA,391,NA
"6587","Donald Trump",NA,NA,"4/19/18","4/21/18","YouGov",871,NA,"rv",NA,43,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67507,126298,"7/17/20 13:30",NA,391,NA
"6588","Donald Trump",NA,NA,"4/17/18","4/21/18","Ipsos",1209,NA,"rv",NA,41.6,53.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52305,82552,"4/24/18 14:35",NA,154,NA
"6589","Donald Trump",NA,NA,"4/17/18","4/21/18","Ipsos",1471,NA,"a",NA,39.1,55.5,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52305,82556,"4/24/18 14:35",NA,154,NA
"6590","Donald Trump",NA,NA,"4/18/18","4/20/18","YouGov",1000,NA,"a",NA,42,50,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67506,125860,"7/17/20 13:16",NA,391,NA
"6591","Donald Trump",NA,NA,"4/18/18","4/20/18","YouGov",848,NA,"rv",NA,42,55,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67506,126297,"7/17/20 13:30",NA,391,NA
"6592","Donald Trump",NA,NA,"4/17/18","4/20/18","American Research Group",1100,NA,"a",NA,38,56,NA,NA,NA,"https://americanresearchgroup.com/economy/",52299,82538,"4/23/18 10:09",NA,9,NA
"6593","Donald Trump",NA,NA,"4/16/18","4/20/18","Ipsos",1244,NA,"rv",NA,41,55.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52306,82553,"4/24/18 14:35",NA,154,NA
"6594","Donald Trump",NA,NA,"4/16/18","4/20/18","Ipsos",1494,NA,"a",NA,38.1,56.7,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52306,82557,"4/24/18 14:35",NA,154,NA
"6595","Donald Trump",NA,NA,"4/18/18","4/19/18","Public Policy Polling",741,NA,"rv",NA,41,53,NA,NA,NA,"https://www.protectourcare.org/wp-content/uploads/2018/04/NationalMedicaidResults.pdf",52307,82558,"4/24/18 14:42",NA,263,NA
"6596","Donald Trump",NA,NA,"4/17/18","4/19/18","Rasmussen Reports",1500,NA,"lv",NA,49,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52264,82470,"4/20/18 09:38",NA,277,NA
"6597","Donald Trump",NA,NA,"4/17/18","4/19/18","SurveyMonkey",2503,NA,"a",NA,44,53,NA,NA,NA,"https://drive.google.com/file/d/1IC-1wsm2_tTFFxz_LTON-1X7ZafHxhot/view",56890,91784,"11/16/18 10:41",NA,324,NA
"6598","Donald Trump",NA,NA,"4/17/18","4/19/18","SurveyMonkey",2160,NA,"rv",NA,47,53,NA,NA,NA,"https://drive.google.com/file/d/1IC-1wsm2_tTFFxz_LTON-1X7ZafHxhot/view",56890,91785,"11/16/18 10:41",NA,324,NA
"6599","Donald Trump",NA,NA,"4/17/18","4/19/18","YouGov",1000,NA,"a",NA,36,57,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67505,125859,"7/17/20 13:16",NA,391,NA
"6600","Donald Trump",NA,NA,"4/17/18","4/19/18","YouGov",869,NA,"rv",NA,41,56,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67505,126296,"7/17/20 13:30",NA,391,NA
"6601","Donald Trump",NA,NA,"4/15/18","4/19/18","Ipsos",1260,NA,"rv",NA,41.4,55.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52290,82521,"4/20/18 15:09",NA,154,NA
"6602","Donald Trump",NA,NA,"4/15/18","4/19/18","Ipsos",1516,NA,"a",NA,39,56.6,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52290,82524,"4/20/18 15:09",NA,154,NA
"6603","Donald Trump",NA,NA,"4/16/18","4/18/18","Rasmussen Reports",1500,NA,"lv",NA,48,51,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52262,82467,"4/19/18 12:38",NA,277,NA
"6604","Donald Trump",NA,NA,"4/16/18","4/18/18","YouGov",1000,NA,"a",NA,39,51,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67504,125858,"7/17/20 13:16",NA,391,NA
"6605","Donald Trump",NA,NA,"4/16/18","4/18/18","YouGov",875,NA,"rv",NA,41,55,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67504,126295,"7/17/20 13:30",NA,391,NA
"6606","Donald Trump",NA,NA,"4/14/18","4/18/18","Ipsos",1206,NA,"rv",NA,40.1,57.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52291,82522,"4/20/18 15:09",NA,154,NA
"6607","Donald Trump",NA,NA,"4/14/18","4/18/18","Ipsos",1471,NA,"a",NA,37.8,57.5,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52291,82525,"4/20/18 15:09",NA,154,NA
"6608","Donald Trump",NA,NA,"4/12/18","4/18/18","SurveyMonkey",18398,NA,"a",NA,44,54,NA,NA,NA,"https://drive.google.com/file/d/1I12c3f6FbbjRMa-WmdG5hLBdc5txdoC0/view",52263,82468,"4/19/18 12:38",NA,324,NA
"6609","Donald Trump",NA,NA,"4/12/18","4/18/18","SurveyMonkey",15823,NA,"rv",NA,46,53,NA,NA,NA,"https://drive.google.com/file/d/1I12c3f6FbbjRMa-WmdG5hLBdc5txdoC0/view",52263,82469,"4/19/18 12:38",NA,324,NA
"6610","Donald Trump",NA,NA,"4/5/18","4/18/18","icitizen",2171,NA,"a",NA,43,56,NA,NA,NA,"https://projects.fivethirtyeight.com/polls/20180418_icitizen_national.pdf",52302,82541,"4/24/18 12:43",NA,438,NA
"6611","Donald Trump",NA,NA,"4/15/18","4/17/18","Rasmussen Reports",1500,NA,"lv",NA,50,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52204,82380,"4/18/18 09:36",NA,277,NA
"6612","Donald Trump",NA,NA,"4/15/18","4/17/18","YouGov",1500,NA,"a",NA,38,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4l31gznvf1/econTabReport.pdf",52205,82381,"4/18/18 09:40",NA,391,NA
"6613","Donald Trump",NA,NA,"4/15/18","4/17/18","YouGov",1274,NA,"rv",NA,42,55,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4l31gznvf1/econTabReport.pdf",52205,82382,"4/18/18 09:40",NA,391,NA
"6614","Donald Trump",NA,NA,"4/15/18","4/17/18","YouGov",1000,NA,"a",NA,40,52,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67557,126349,"7/17/20 13:37",NA,391,NA
"6615","Donald Trump",NA,NA,"4/15/18","4/17/18","YouGov",882,NA,"rv",NA,42,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67557,126396,"7/17/20 13:38",NA,391,NA
"6616","Donald Trump",NA,NA,"4/13/18","4/17/18","Ipsos",1239,NA,"rv",NA,41.1,56.5,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52292,82523,"4/20/18 15:09",NA,154,NA
"6617","Donald Trump",NA,NA,"4/13/18","4/17/18","Ipsos",1511,NA,"a",NA,38.7,57.4,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52292,82526,"4/20/18 15:09",NA,154,NA
"6618","Donald Trump",NA,NA,"4/12/18","4/17/18","Morning Consult",1917,NA,"rv",NA,42,55,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/04/180416_crosstabs_POLITICO_v1_DK.pdf",52203,82378,"4/18/18 09:23",NA,218,NA
"6619","Donald Trump",NA,NA,"4/12/18","4/17/18","Morning Consult",2122,NA,"a",NA,40,55,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/04/180416-Avengers-Crosstabs.pdf",52203,92533,"1/8/19 23:33",NA,218,NA
"6620","Donald Trump",NA,NA,"3/21/18","4/17/18","AP-NORC",2019,NA,"a",NA,37,61,NA,NA,NA,"http://mediainsight.org/PDFs/Journalism%202018/Americans_and_News_Media_Topline_genpop.pdf",56944,91913,"11/28/18 10:04",NA,397,NA
"6621","Donald Trump",NA,NA,"4/14/18","4/16/18","YouGov",1000,NA,"a",NA,38,55,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67503,125856,"7/17/20 13:16",NA,391,NA
"6622","Donald Trump",NA,NA,"4/14/18","4/16/18","YouGov",894,NA,"rv",NA,42,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67503,126293,"7/17/20 13:30",NA,391,NA
"6623","Donald Trump",NA,NA,"4/13/18","4/16/18","Morning Consult",1995,NA,"rv",NA,41,55,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/04/180422_crosstabs_POLITICO_v1_DK.pdf",52201,82374,"4/18/18 08:41",NA,218,NA
"6624","Donald Trump",NA,NA,"4/12/18","4/16/18","Rasmussen Reports",1500,NA,"lv",NA,49,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",52195,82356,"4/17/18 09:38",NA,277,NA
"6625","Donald Trump",NA,NA,"4/12/18","4/16/18","Ipsos",1268,NA,"rv",NA,40.9,57,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52197,82358,"4/17/18 15:37",NA,154,NA
"6626","Donald Trump",NA,NA,"4/12/18","4/16/18","Ipsos",1554,NA,"a",NA,38.9,57.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52197,82362,"4/17/18 15:37",NA,154,NA
"6627","Donald Trump",NA,NA,"4/11/18","4/16/18","AP-NORC",1140,NA,"a",NA,40,59,NA,NA,NA,"http://apnorc.org/PDFs/AP-NORC%20Omnibus%20April%202018/April%202018%20AP-NORC%20Poll%20Topline_Foreign%20Relations.pdf",52265,82471,"4/20/18 09:48",NA,397,NA
"6628","Donald Trump",NA,NA,"4/2/18","4/16/18",NA,800,NA,"a",NA,33,49,NA,NA,NA,"https://thepulseofthenation.com/downloads/201804-CAH_PulseOfTheNation_Crosstabs.pdf",56947,91916,"11/28/18 10:04",NA,NA,NA
"6629","Donald Trump",NA,NA,"4/13/18","4/15/18","YouGov",1000,NA,"a",NA,38,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67502,125855,"7/17/20 13:15",NA,391,NA
"6630","Donald Trump",NA,NA,"4/13/18","4/15/18","YouGov",872,NA,"rv",NA,43,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67502,126292,"7/17/20 13:30",NA,391,NA
"6631","Donald Trump",NA,NA,"4/11/18","4/15/18","Rasmussen Reports",1500,NA,"lv",NA,51,48,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",51636,81660,"4/16/18 09:39",NA,277,NA
"6632","Donald Trump",NA,NA,"4/11/18","4/15/18","Ipsos",1281,NA,"rv",NA,42.1,56.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52198,82359,"4/17/18 15:37",NA,154,NA
"6633","Donald Trump",NA,NA,"4/11/18","4/15/18","Ipsos",1574,NA,"a",NA,40.8,56,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52198,82363,"4/17/18 15:37",NA,154,NA
"6634","Donald Trump",NA,NA,"4/9/18","4/15/18","Gallup",1500,NA,"a",NA,39,55,NA,NA,NA,"http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx",51637,81663,"4/16/18 13:04",NA,112,NA
"6635","Donald Trump",NA,NA,"4/12/18","4/14/18","YouGov",1000,NA,"a",NA,41,51,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67501,125854,"7/17/20 13:15",NA,391,NA
"6636","Donald Trump",NA,NA,"4/12/18","4/14/18","YouGov",876,NA,"rv",NA,45,52,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67501,126291,"7/17/20 13:30",NA,391,NA
"6637","Donald Trump",NA,NA,"4/10/18","4/14/18","Ipsos",1267,NA,"rv",NA,41.7,56.7,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52199,82360,"4/17/18 15:37",NA,154,NA
"6638","Donald Trump",NA,NA,"4/10/18","4/14/18","Ipsos",1553,NA,"a",NA,41,55.7,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52199,82364,"4/17/18 15:37",NA,154,NA
"6639","Donald Trump",NA,NA,"4/11/18","4/13/18","YouGov",1000,NA,"a",NA,38,53,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67500,125853,"7/17/20 13:15",NA,391,NA
"6640","Donald Trump",NA,NA,"4/11/18","4/13/18","YouGov",869,NA,"rv",NA,42,54,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67500,126290,"7/17/20 13:30",NA,391,NA
"6641","Donald Trump",NA,NA,"4/10/18","4/13/18","Marist College",1011,NA,"a",NA,38,54,NA,NA,NA,"http://maristpoll.marist.edu/wp-content/misc/usapolls/us180410/Trump%20and%20Congress_NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_April%202018.pdf",52202,82375,"4/18/18 08:47",NA,183,NA
"6642","Donald Trump",NA,NA,"4/10/18","4/13/18","Marist College",827,NA,"rv",NA,39,54,NA,NA,NA,"http://maristpoll.marist.edu/wp-content/misc/usapolls/us180410/Trump%20and%20Congress_NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_April%202018.pdf",52202,82376,"4/18/18 08:47",NA,183,NA
"6643","Donald Trump",NA,NA,"4/9/18","4/13/18","Ipsos",1293,NA,"rv",NA,41.5,56.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",52200,82361,"4/17/18 15:37",NA,154,NA
"6644","Donald Trump",NA,NA,"4/9/18","4/13/18","Ipsos",1573,NA,"a",NA,40.7,56,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",52200,82365,"4/17/18 15:37",NA,154,NA
"6645","Donald Trump",NA,NA,"4/9/18","4/13/18","SurveyMonkey",4638,NA,"a",NA,45,53,NA,NA,NA,"https://drive.google.com/file/d/15Ud-V7nfkSfhw2UoX279ssz4IlUMTyb6/view",56889,91782,"11/16/18 10:41",NA,324,NA
"6646","Donald Trump",NA,NA,"4/9/18","4/13/18","SurveyMonkey",4079,NA,"rv",NA,46,53,NA,NA,NA,"https://drive.google.com/file/d/15Ud-V7nfkSfhw2UoX279ssz4IlUMTyb6/view",56889,91783,"11/16/18 10:41",NA,324,NA
"6647","Donald Trump",NA,NA,"4/10/18","4/12/18","Rasmussen Reports",1500,NA,"lv",NA,50,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",51630,81643,"4/13/18 09:37",NA,277,NA
"6648","Donald Trump",NA,NA,"4/10/18","4/12/18","YouGov",1000,NA,"a",NA,38,52,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67499,125852,"7/17/20 13:15",NA,391,NA
"6649","Donald Trump",NA,NA,"4/10/18","4/12/18","YouGov",879,NA,"rv",NA,44,53,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67499,126289,"7/17/20 13:29",NA,391,NA
"6650","Donald Trump",NA,NA,"4/8/18","4/12/18","Ipsos",1273,NA,"rv",NA,40.8,57.2,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",51631,81650,"4/13/18 16:27",NA,154,NA
"6651","Donald Trump",NA,NA,"4/8/18","4/12/18","Ipsos",1541,NA,"a",NA,39.9,55.8,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",51631,81653,"4/13/18 16:27",NA,154,NA
"6652","Donald Trump",NA,NA,"4/9/18","4/11/18","Rasmussen Reports",1500,NA,"lv",NA,50,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",51627,81639,"4/12/18 08:59",NA,277,NA
"6653","Donald Trump",NA,NA,"4/9/18","4/11/18","YouGov",1000,NA,"a",NA,39,55,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67498,125851,"7/17/20 13:15",NA,391,NA
"6654","Donald Trump",NA,NA,"4/9/18","4/11/18","YouGov",878,NA,"rv",NA,41,56,NA,NA,NA,"https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/",67498,126288,"7/17/20 13:29",NA,391,NA
"6655","Donald Trump",NA,NA,"4/8/18","4/11/18","ABC News/The Washington Post",1002,NA,"a",NA,39.99,56.16,NA,NA,NA,"http://www.langerresearch.com/wp-content/uploads/1196a2TrumpApproval.pdf",51634,81656,"4/15/18 10:49",NA,3,NA
"6656","Donald Trump",NA,NA,"4/8/18","4/11/18","ABC News/The Washington Post",865,NA,"rv",NA,44,54,NA,NA,NA,"https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2018/04/15/National-Politics/Polling/question_20281.xml?uuid=fsPgnECTEeiy3LCkA-RyCg#",51634,81662,"4/16/18 12:34",NA,3,NA
"6657","Donald Trump",NA,NA,"4/8/18","4/11/18","Hart Research Associates/Public Opinion Strategies",900,NA,"a",NA,39,57,NA,NA,NA,"http://msnbcmedia.msn.com/i/TODAY/z_Creative/NBCWSJAprilPoll41518Release.pdf",51635,81657,"4/15/18 10:55",NA,221,NA
"6658","Donald Trump",NA,NA,"4/7/18","4/11/18","Ipsos",1257,NA,"rv",NA,41.2,56.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",51632,81651,"4/13/18 16:27",NA,154,NA
"6659","Donald Trump",NA,NA,"4/7/18","4/11/18","Ipsos",1504,NA,"a",NA,39.9,55.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",51632,81654,"4/13/18 16:27",NA,154,NA
"6660","Donald Trump",NA,NA,"4/5/18","4/11/18","SurveyMonkey",16160,NA,"a",NA,44,54,NA,NA,NA,"https://drive.google.com/file/d/1F3u8oURMTl-1eFyujbS_hwJcWa-TGu3_/view",51628,81640,"4/12/18 13:48",NA,324,NA
